Invoice_ID,Invoice_Date,SKU,Invoice_Amount,Due_Date,Payment_Due
25618,2022-10-18,482,38783,2024-01-18,NO
25619,2022-10-18,2269,15730,2024-04-05,NO
25620,2022-10-18,1436,13768,2026-11-28,Yes
25621,2022-10-18,640,23243,2025-10-05,Yes
25622,2022-10-18,614,5945,2025-09-18,Yes
25623,2022-10-18,2524,32132,2026-04-08,Yes
25624,2022-10-18,2115,31837,2024-09-07,NO
25625,2022-10-18,1580,40854,2025-04-02,NO
25626,2022-10-18,1684,12015,2023-05-19,NO
25627,2022-10-18,482,5821,2025-03-28,NO
25628,2022-10-18,1821,43851,2026-05-12,Yes
25629,2022-10-19,2817,22471,2023-05-03,NO
25630,2022-10-20,848,5125,2026-12-09,Yes
25631,2022-10-20,2382,23448,2024-10-10,NO
25632,2022-10-20,482,5864,2023-04-22,NO
25633,2022-10-18,1684,40527,2026-02-04,Yes
25634,2022-10-19,299,39942,2026-05-07,Yes
25635,2022-10-19,642,45529,2023-12-17,NO
25636,2022-10-19,410,38189,2026-07-01,Yes
25637,2022-10-19,1618,10693,2026-09-24,Yes
25638,2022-10-19,615,19280,2023-05-28,NO
25639,2022-10-19,2209,7243,2023-01-21,NO
25640,2022-10-19,460,43331,2024-04-18,NO
25641,2022-10-19,643,24226,2024-03-19,NO
25642,2022-10-19,1756,23126,2024-01-13,NO
25643,2022-10-19,291,28714,2026-08-31,Yes
25644,2022-10-19,643,14950,2026-11-23,Yes
25645,2022-10-19,642,26675,2026-02-13,Yes
25646,2022-10-20,1632,33728,2023-01-09,NO
25647,2022-10-20,2668,25344,2026-10-30,Yes
25648,2022-10-20,41,21221,2026-08-28,Yes
25649,2022-10-20,2668,42119,2024-10-25,NO
25650,2022-10-21,1501,47406,2025-10-14,Yes
25651,2022-10-21,2668,7528,2024-10-25,NO
25652,2022-10-21,1187,36635,2026-11-10,Yes
25653,2022-10-21,2668,25540,2023-07-28,NO
25654,2022-10-19,1670,42246,2023-04-26,NO
25655,2022-10-19,611,14978,2025-05-16,NO
25656,2022-10-19,462,17764,2023-06-23,NO
25657,2022-10-20,482,24561,2026-10-04,Yes
25658,2022-10-20,2524,36123,2026-01-28,Yes
25659,2022-10-20,642,20319,2024-08-01,NO
25660,2022-10-20,294,27518,2026-01-12,Yes
25661,2022-10-20,2292,32635,2023-07-16,NO
25662,2022-10-19,2817,40862,2024-05-26,NO
25663,2022-10-04,2900,30239,2023-11-11,NO
25664,2022-07-20,248,7541,2024-11-10,NO
25665,2022-08-24,207,32094,2025-07-11,NO
25666,2022-09-05,207,9061,2026-11-01,Yes
25667,2022-10-12,259,35227,2025-01-31,NO
25668,2022-11-02,220,8987,2025-02-17,NO
25669,2022-10-26,127,14782,2026-08-05,Yes
25670,2022-10-31,326,7565,2026-08-22,Yes
25671,2022-10-31,259,42837,2023-10-15,NO
25672,2022-10-20,643,13630,2024-12-12,NO
25673,2022-10-20,642,18687,2023-10-27,NO
25674,2022-10-20,404,13336,2024-04-06,NO
25675,2022-10-20,624,9830,2025-12-19,Yes
25676,2022-10-20,482,24175,2023-12-18,NO
25677,2022-10-20,2382,41192,2023-02-28,NO
25678,2022-10-20,1537,40559,2024-03-28,NO
25679,2022-10-20,1456,23447,2025-11-03,Yes
25680,2022-10-20,1648,22204,2026-12-10,Yes
25681,2022-10-20,2292,39765,2024-11-06,NO
25682,2022-10-20,614,37068,2024-01-11,NO
25683,2022-10-20,1301,22721,2024-06-15,NO
25684,2022-10-20,1090,44244,2026-02-14,Yes
25685,2022-10-20,2643,21980,2023-08-03,NO
25686,2022-10-21,2497,40562,2025-04-19,NO
25687,2022-10-21,787,33755,2023-03-29,NO
25688,2022-10-21,1062,22969,2024-08-06,NO
25689,2022-10-21,705,26259,2024-08-02,NO
25690,2022-10-21,1495,31824,2026-05-29,Yes
25691,2022-10-21,1648,35160,2025-08-02,NO
25692,2022-10-21,1286,41675,2024-11-09,NO
25693,2022-10-21,1285,31368,2025-04-16,NO
25694,2022-10-21,850,37002,2023-05-01,NO
25695,2022-10-11,2292,30604,2026-04-23,Yes
25696,2022-10-12,711,8788,2024-01-21,NO
25697,2022-10-12,373,17288,2026-06-16,Yes
25698,2022-10-12,616,30115,2023-06-11,NO
25699,2022-10-12,2450,45620,2024-04-01,NO
25700,2022-10-12,3,13912,2023-11-11,NO
25701,2022-10-12,2463,48973,2025-03-12,NO
25702,2022-10-14,1299,33408,2023-04-12,NO
25703,2022-10-14,533,15161,2026-04-14,Yes
25704,2022-10-14,299,29444,2025-05-24,NO
25705,2022-10-14,2066,43302,2025-01-27,NO
25706,2022-10-14,11,23118,2024-05-29,NO
25707,2022-10-14,2455,43693,2026-08-24,Yes
25708,2022-10-14,91,42953,2026-04-29,Yes
25709,2022-10-14,1590,15551,2026-07-17,Yes
25710,2022-10-14,2126,15489,2024-08-18,NO
25711,2022-10-14,28,35093,2026-12-02,Yes
25712,2022-10-14,992,46086,2024-06-05,NO
25713,2022-10-14,2292,27945,2025-06-18,NO
25714,2022-10-14,220,13398,2023-01-30,NO
25715,2022-10-14,1751,37032,2024-04-26,NO
25716,2022-10-14,2039,7622,2023-08-02,NO
25717,2022-10-17,978,22065,2023-03-08,NO
25718,2022-10-17,1008,43874,2025-05-09,NO
25719,2022-10-17,2524,46572,2024-07-18,NO
25720,2022-10-17,2287,6096,2025-07-25,NO
25721,2022-10-17,512,23516,2026-01-11,Yes
25722,2022-10-17,246,18351,2023-10-17,NO
25723,2022-10-21,410,39302,2026-09-07,Yes
25724,2022-10-21,428,34144,2025-10-05,Yes
25725,2022-10-21,643,8748,2025-03-14,NO
25726,2022-10-21,404,19589,2026-04-27,Yes
25727,2022-10-21,1547,7535,2023-11-05,NO
25728,2022-10-21,408,20160,2026-09-05,Yes
25729,2022-10-21,2292,5427,2023-05-19,NO
25730,2022-10-21,1672,5985,2023-12-13,NO
25731,2022-10-21,2292,7683,2026-09-07,Yes
25732,2022-10-21,11,24337,2023-05-15,NO
25733,2022-10-21,408,6361,2024-05-13,NO
25734,2022-10-22,408,31820,2025-09-21,Yes
25735,2022-10-22,642,21334,2024-02-27,NO
25736,2022-10-22,1414,18449,2026-02-01,Yes
25737,2022-10-22,996,46294,2026-09-03,Yes
25738,2022-10-22,2030,46531,2026-02-07,Yes
25739,2022-10-21,2297,36311,2023-03-11,NO
25740,2022-10-21,978,48685,2025-01-06,NO
25741,2022-10-22,724,40696,2026-11-04,Yes
25742,2022-10-22,2132,30398,2025-12-03,Yes
25743,2022-10-22,2060,14790,2023-02-21,NO
25744,2022-10-22,2287,39417,2024-10-04,NO
25745,2022-10-22,611,39801,2023-09-03,NO
25746,2022-10-24,2530,48024,2023-04-02,NO
25747,2022-10-24,100,44641,2025-07-11,NO
25748,2022-11-01,408,21505,2023-08-02,NO
25749,2022-11-01,2287,33690,2025-01-05,NO
25750,2022-11-01,614,16747,2023-02-26,NO
25751,2022-11-01,30,26154,2026-12-15,Yes
25752,2022-11-02,614,38747,2026-04-06,Yes
25753,2022-11-02,2500,21588,2023-02-16,NO
25754,2022-11-02,633,44757,2024-12-04,NO
25755,2022-10-11,424,39939,2023-04-23,NO
25756,2022-10-11,2668,19206,2023-06-01,NO
25757,2022-10-13,2668,31933,2025-02-08,NO
25758,2022-10-28,2260,43137,2026-04-01,Yes
25759,2022-10-28,2668,17840,2024-08-26,NO
25760,2022-10-18,2507,17227,2026-04-09,Yes
25761,2022-10-28,1837,16063,2023-06-13,NO
25762,2022-10-28,2668,16529,2025-12-21,Yes
25763,2022-10-18,2173,15942,2026-12-31,Yes
25764,2022-10-18,2060,32508,2023-09-16,NO
25765,2022-10-18,2120,25878,2026-12-19,Yes
25766,2022-10-18,2120,6541,2023-09-30,NO
25767,2022-10-18,2668,6351,2024-05-04,NO
25768,2022-10-19,476,46998,2026-11-18,Yes
25769,2022-10-19,2668,27446,2025-05-09,NO
25770,2022-10-21,1271,11128,2024-07-16,NO
25771,2022-10-21,425,33068,2024-11-14,NO
25772,2022-10-21,2668,34756,2026-12-26,Yes
25773,2022-10-21,1635,27351,2023-07-02,NO
25774,2022-10-21,2668,47206,2024-10-28,NO
25775,2022-10-21,41,17987,2024-07-12,NO
25776,2022-10-21,1273,24530,2024-10-07,NO
25777,2022-10-25,2668,25018,2023-01-31,NO
25778,2022-10-25,1569,21399,2024-06-21,NO
25779,2022-10-25,1525,18495,2025-08-22,Yes
25780,2022-10-22,1683,12959,2023-03-22,NO
25781,2022-10-22,2030,14157,2025-05-21,NO
25782,2022-10-24,1590,13386,2024-06-03,NO
25783,2022-10-24,1081,47599,2026-11-04,Yes
25784,2022-10-24,992,36534,2026-11-08,Yes
25785,2022-10-24,841,22057,2026-04-16,Yes
25786,2022-10-24,806,18106,2024-09-17,NO
25787,2022-10-24,319,12785,2024-10-03,NO
25788,2022-10-24,2287,17423,2026-05-06,Yes
25789,2022-10-24,377,41916,2023-04-24,NO
25790,2022-10-24,2524,24671,2024-10-18,NO
25791,2022-09-26,2649,17740,2023-03-22,NO
25792,2022-09-26,487,37526,2024-08-30,NO
25793,2022-09-26,2649,49256,2023-12-07,NO
25794,2022-09-26,1059,34927,2026-07-29,Yes
25795,2022-09-26,2649,20451,2023-12-27,NO
25796,2022-09-26,2121,16079,2023-03-03,NO
25797,2022-09-26,2649,37229,2024-07-07,NO
25798,2022-09-27,2031,24871,2024-08-26,NO
25799,2022-09-27,2649,33603,2023-02-04,NO
25800,2022-09-30,2649,23164,2025-02-17,NO
25801,2022-10-10,1635,36453,2026-07-30,Yes
25802,2022-10-10,2668,11141,2026-03-27,Yes
25803,2022-08-12,1281,31504,2024-02-16,NO
25804,2022-08-12,1306,41103,2024-05-31,NO
25805,2022-08-12,962,36425,2023-12-13,NO
25806,2022-08-12,1283,11143,2023-12-18,NO
25807,2022-08-12,1149,33493,2024-10-29,NO
25808,2022-08-12,745,15859,2023-04-21,NO
25809,2022-08-12,963,10588,2025-03-24,NO
25810,2022-08-12,1170,20871,2026-12-22,Yes
25811,2022-08-12,1312,44281,2026-05-15,Yes
25812,2022-08-12,1282,28247,2026-03-27,Yes
25813,2022-08-12,1111,17381,2023-12-21,NO
25814,2022-08-12,671,16483,2023-07-25,NO
25815,2022-08-12,670,18816,2026-12-02,Yes
25816,2022-08-12,964,14170,2023-10-28,NO
25817,2022-08-12,1112,14393,2025-03-08,NO
25818,2022-08-12,1231,16813,2026-01-07,Yes
25819,2022-08-12,1004,7354,2024-12-12,NO
25820,2022-08-12,1197,49557,2024-05-01,NO
25821,2022-08-12,742,37840,2025-10-09,Yes
25822,2022-08-12,965,38025,2025-11-28,Yes
25823,2022-08-12,840,9348,2026-08-23,Yes
25824,2022-08-12,1477,44197,2026-12-09,Yes
25825,2022-08-12,1142,29532,2024-10-24,NO
25826,2022-08-12,1144,37425,2024-01-26,NO
25827,2022-08-12,1063,47493,2025-09-15,Yes
25828,2022-08-12,839,44824,2023-01-16,NO
25829,2022-08-12,1168,44794,2025-11-14,Yes
25830,2022-08-12,1209,25955,2023-09-30,NO
25831,2022-08-12,1463,11263,2023-06-08,NO
25832,2022-08-12,806,6823,2026-10-06,Yes
25833,2022-08-12,725,40843,2024-06-12,NO
25834,2022-08-12,841,13239,2024-04-08,NO
25835,2022-08-12,739,37779,2023-10-09,NO
25836,2022-08-12,706,18461,2026-08-22,Yes
25837,2022-08-12,740,24226,2024-11-04,NO
25838,2022-08-12,724,44130,2023-06-25,NO
25839,2022-08-12,1042,45676,2025-01-04,NO
25840,2022-08-12,1097,37946,2026-12-28,Yes
25841,2022-08-12,744,33213,2024-10-09,NO
25842,2022-08-12,1340,39345,2023-09-09,NO
25843,2022-08-12,885,46721,2025-09-27,Yes
25844,2022-08-12,664,12757,2026-11-16,Yes
25845,2022-08-12,1277,34014,2026-05-18,Yes
25846,2022-08-12,741,46190,2026-03-05,Yes
25847,2022-08-12,1140,27889,2024-03-22,NO
25848,2022-08-12,705,11446,2023-01-23,NO
25849,2022-08-12,1279,37000,2024-05-10,NO
25850,2022-08-12,689,7873,2025-05-17,NO
25851,2022-08-12,974,30245,2024-05-20,NO
25852,2022-08-12,1053,18818,2026-07-13,Yes
25853,2022-08-12,1270,34460,2023-03-10,NO
25854,2022-08-12,1199,44090,2025-07-17,NO
25855,2022-08-12,1198,48381,2024-11-24,NO
25856,2022-08-12,1436,48078,2024-04-02,NO
25857,2022-08-12,1147,14649,2023-04-14,NO
25858,2022-08-12,1204,46640,2026-06-29,Yes
25859,2022-08-12,1285,34413,2024-11-13,NO
25860,2022-08-12,1438,23296,2024-03-17,NO
25861,2022-08-12,1205,19132,2026-03-24,Yes
25862,2022-08-12,941,16462,2025-09-17,Yes
25863,2022-08-12,1446,12519,2025-04-26,NO
25864,2022-08-12,1251,49674,2026-05-02,Yes
25865,2022-08-12,676,38630,2024-04-18,NO
25866,2022-08-12,955,39786,2026-07-02,Yes
25867,2022-08-12,1439,37517,2024-01-26,NO
25868,2022-08-12,1412,23502,2026-10-09,Yes
25869,2022-08-12,1235,23080,2026-07-28,Yes
25870,2022-08-12,940,34885,2026-02-04,Yes
25871,2022-08-12,1036,40981,2023-02-22,NO
25872,2022-08-12,1520,34623,2023-12-21,NO
25873,2022-08-12,1625,24201,2024-08-04,NO
25874,2022-08-12,1548,15429,2026-04-01,Yes
25875,2022-08-12,1567,32949,2025-03-04,NO
25876,2022-08-12,1550,47039,2024-11-19,NO
25877,2022-08-12,1005,37067,2024-10-09,NO
25878,2022-08-12,1542,48426,2026-06-24,Yes
25879,2022-08-12,1543,14372,2026-10-09,Yes
25880,2022-08-12,2649,29177,2023-02-17,NO
25881,2022-08-19,2649,11723,2025-08-26,Yes
25882,2022-08-25,1408,24345,2023-09-20,NO
25883,2022-08-25,1443,22109,2026-01-10,Yes
25884,2022-08-25,1494,47303,2026-02-08,Yes
25885,2022-08-25,2649,8544,2026-11-07,Yes
25886,2022-09-16,2649,38027,2024-06-06,NO
25887,2022-09-23,2668,42431,2024-02-11,NO
25888,2022-09-23,1255,32476,2023-04-08,NO
25889,2022-09-23,1397,17195,2026-06-05,Yes
25890,2022-09-23,954,16079,2026-02-21,Yes
25891,2022-09-23,1599,7927,2025-09-21,Yes
25892,2022-09-23,1537,37940,2023-07-01,NO
25893,2022-09-23,2668,26023,2023-05-11,NO
25894,2022-09-30,2668,19188,2024-08-13,NO
25895,2022-09-30,1559,32725,2026-04-23,Yes
25896,2022-10-24,2524,32810,2026-04-09,Yes
25897,2022-10-24,641,40524,2023-07-16,NO
25898,2022-10-24,1456,37100,2023-10-10,NO
25899,2022-10-24,2292,7022,2023-10-01,NO
25900,2022-10-24,404,47713,2026-10-27,Yes
25901,2022-10-24,1573,34027,2025-07-08,NO
25902,2022-10-25,246,11212,2026-06-05,Yes
25903,2022-10-25,482,38469,2025-03-11,NO
25904,2022-10-25,2372,43345,2026-09-26,Yes
25905,2022-10-25,2497,45042,2023-05-02,NO
25906,2022-10-25,2320,27390,2024-04-26,NO
25907,2022-10-25,889,35298,2025-05-10,NO
25908,2022-09-29,1235,27967,2024-12-01,NO
25909,2022-09-29,2668,13765,2023-11-17,NO
25910,2022-09-29,1286,39599,2025-09-13,Yes
25911,2022-09-29,2668,11554,2025-10-25,Yes
25912,2022-09-29,851,6577,2024-06-22,NO
25913,2022-09-29,2668,39901,2023-03-02,NO
25914,2022-09-29,1595,33273,2025-10-03,Yes
25915,2022-09-29,2668,45576,2025-05-11,NO
25916,2022-10-04,1439,43697,2025-09-23,Yes
25917,2022-10-04,2668,8724,2025-07-17,NO
25918,2022-10-10,1542,48879,2026-03-17,Yes
25919,2022-10-10,2668,30493,2024-09-05,NO
25920,2022-10-10,1541,19441,2023-03-12,NO
25921,2022-10-10,713,19878,2026-04-10,Yes
25922,2022-09-19,2649,21190,2024-05-08,NO
25923,2022-09-22,2649,30228,2023-06-05,NO
25924,2022-09-22,1220,6808,2023-06-09,NO
25925,2022-09-22,1221,42986,2023-05-14,NO
25926,2022-09-22,2668,23988,2023-08-19,NO
25927,2022-09-22,1456,22909,2024-08-22,NO
25928,2022-09-22,2668,10189,2026-12-13,Yes
25929,2022-09-22,1042,48969,2026-11-08,Yes
25930,2022-09-22,724,27792,2024-03-14,NO
25931,2022-09-22,685,34444,2025-02-22,NO
25932,2022-09-22,1219,24903,2024-04-07,NO
25933,2022-09-22,1548,29310,2025-02-01,NO
25934,2022-09-22,723,27480,2024-08-23,NO
25935,2022-09-22,1221,6458,2023-07-18,NO
25936,2022-09-22,2668,30023,2023-11-11,NO
25937,2022-09-22,943,44760,2024-04-23,NO
25938,2022-09-22,1091,31407,2026-08-10,Yes
25939,2022-09-22,842,23125,2026-07-04,Yes
25940,2022-09-22,1206,30359,2025-12-29,Yes
25941,2022-09-22,958,41797,2026-07-06,Yes
25942,2022-09-22,1519,47844,2025-10-15,Yes
25943,2022-09-22,2668,43165,2024-09-20,NO
25944,2022-09-27,1157,30082,2023-09-28,NO
25945,2022-09-27,1181,16259,2026-04-06,Yes
25946,2022-09-27,2668,27385,2024-08-26,NO
25947,2022-09-27,953,17844,2024-05-18,NO
25948,2022-09-27,2668,20506,2026-04-29,Yes
25949,2022-10-25,1624,29151,2025-12-08,Yes
25950,2022-10-25,1764,9596,2026-09-07,Yes
25951,2022-10-25,1648,14743,2023-09-13,NO
25952,2022-10-25,2497,12850,2026-01-09,Yes
25953,2022-10-25,642,6033,2025-10-15,Yes
25954,2022-10-25,882,9969,2023-08-12,NO
25955,2022-10-25,1624,8747,2025-10-17,Yes
25956,2022-10-25,1594,31801,2023-07-03,NO
25957,2022-10-25,1085,6104,2024-08-07,NO
25958,2022-10-25,1594,13115,2025-01-27,NO
25959,2022-10-25,642,8033,2025-03-23,NO
25960,2022-09-30,1624,47865,2024-09-30,NO
25961,2022-09-30,2668,28148,2024-06-29,NO
25962,2022-10-13,410,24332,2026-10-13,Yes
25963,2022-10-13,2668,34955,2026-03-07,Yes
25964,2022-10-13,428,39447,2023-11-22,NO
25965,2022-10-13,404,33044,2026-10-29,Yes
25966,2022-10-13,427,46810,2024-04-06,NO
25967,2022-10-13,2668,44334,2025-10-08,Yes
25968,2022-10-13,403,39672,2026-06-30,Yes
25969,2022-10-13,2668,48411,2026-03-24,Yes
25970,2022-06-25,388,20446,2024-07-03,NO
25971,2022-06-25,381,23254,2026-10-24,Yes
25972,2022-06-25,1570,15999,2024-01-25,NO
25973,2022-06-25,1572,25411,2025-08-09,NO
25974,2022-06-25,2648,48255,2023-12-07,NO
25975,2022-06-25,1572,30410,2023-02-11,NO
25976,2022-06-25,2894,10151,2025-06-13,NO
25977,2022-06-30,1573,30444,2025-11-20,Yes
25978,2022-06-30,2649,37730,2023-07-10,NO
25979,2022-06-30,1573,48921,2024-11-08,NO
25980,2022-06-30,2649,5967,2025-10-25,Yes
25981,2022-10-07,1091,43816,2023-02-09,NO
25982,2022-10-07,2668,47945,2024-01-06,NO
25983,2022-10-21,1495,21527,2025-12-24,Yes
25984,2022-10-21,2668,41070,2026-01-08,Yes
25985,2022-10-31,1410,15119,2023-07-19,NO
25986,2022-10-31,2668,49744,2023-03-24,NO
25987,2022-10-31,700,21847,2023-05-26,NO
25988,2022-10-31,957,16343,2026-09-18,Yes
25989,2022-10-31,1217,29242,2023-01-19,NO
25990,2022-10-31,2668,35543,2025-11-23,Yes
25991,2022-10-31,1200,39344,2026-12-09,Yes
25992,2022-10-31,995,15934,2025-06-13,NO
25993,2022-10-31,957,12448,2026-08-31,Yes
25994,2022-10-31,956,48928,2025-05-28,NO
25995,2022-10-31,2668,41163,2023-05-26,NO
25996,2022-10-31,1435,42570,2024-02-07,NO
25997,2022-10-31,2668,10039,2025-12-27,Yes
25998,2022-10-31,1097,21307,2023-02-08,NO
25999,2022-10-31,2668,44597,2025-11-10,Yes
26000,2022-10-31,1191,46277,2023-09-04,NO
26001,2022-10-31,2668,37100,2024-03-18,NO
26002,2022-09-30,851,34422,2023-12-23,NO
26003,2022-09-30,2668,48736,2026-07-31,Yes
26004,2022-10-07,1091,45291,2025-06-10,NO
26005,2022-10-07,1494,39215,2025-01-23,NO
26006,2022-10-07,2668,26772,2026-10-30,Yes
26007,2022-10-17,42,10457,2024-04-17,NO
26008,2022-10-17,2173,14427,2023-04-18,NO
26009,2022-10-17,2524,19771,2023-03-22,NO
26010,2022-10-17,1747,47700,2026-08-13,Yes
26011,2022-10-17,787,46070,2025-07-08,NO
26012,2022-10-17,3,41634,2024-07-09,NO
26013,2022-10-17,2427,11226,2023-08-30,NO
26014,2022-10-17,1401,44951,2025-02-10,NO
26015,2022-10-17,1456,44361,2026-09-07,Yes
26016,2022-10-17,30,19224,2026-07-29,Yes
26017,2022-10-17,1757,21728,2024-03-05,NO
26018,2022-10-17,281,15857,2026-06-04,Yes
26019,2022-10-18,170,7427,2026-01-29,Yes
26020,2022-10-18,1849,25602,2023-12-30,NO
26021,2022-10-18,2524,25207,2024-04-26,NO
26022,2022-10-18,2495,9849,2024-02-19,NO
26023,2022-10-18,1684,29341,2023-06-15,NO
26024,2022-10-18,1456,47664,2023-03-15,NO
26025,2022-10-18,640,33397,2025-08-08,NO
26026,2022-10-18,1586,32045,2024-08-12,NO
26027,2022-10-18,1580,23349,2024-08-31,NO
26028,2022-10-18,2524,49581,2025-08-10,NO
26029,2022-10-21,1684,42324,2024-07-03,NO
26030,2022-10-21,299,31577,2026-08-16,Yes
26031,2022-10-21,2209,23880,2023-11-21,NO
26032,2022-10-21,291,20690,2024-08-25,NO
26033,2022-10-21,1670,49017,2026-08-25,Yes
26034,2022-09-10,611,31620,2024-10-31,NO
26035,2022-09-10,34,9712,2026-12-29,Yes
26036,2022-09-15,373,33711,2023-11-11,NO
26037,2022-09-15,1192,23674,2026-01-15,Yes
26038,2022-09-16,1620,35616,2023-12-27,NO
26039,2022-09-16,2292,25536,2026-07-02,Yes
26040,2022-09-16,424,36237,2024-01-24,NO
26041,2022-09-16,1648,8260,2026-11-10,Yes
26042,2022-09-28,851,46378,2024-12-27,NO
26043,2022-09-29,890,17067,2025-03-11,NO
26044,2022-09-29,614,13997,2023-07-28,NO
26045,2022-09-29,611,19414,2024-01-20,NO
26046,2022-09-29,2524,22119,2025-12-24,Yes
26047,2022-09-29,279,12689,2023-08-28,NO
26048,2022-09-29,1008,6882,2023-10-22,NO
26049,2022-10-15,1008,24122,2026-07-03,Yes
26050,2022-10-15,2524,6912,2026-01-17,Yes
26051,2022-10-15,615,6556,2023-01-29,NO
26052,2022-09-27,1386,18433,2025-01-06,NO
26053,2022-09-27,1044,45033,2024-04-27,NO
26054,2022-09-27,2668,37685,2025-10-24,Yes
26055,2022-09-27,1157,40669,2024-02-11,NO
26056,2022-09-27,2668,41066,2023-09-24,NO
26057,2022-09-27,1289,16752,2024-03-10,NO
26058,2022-09-27,2668,7286,2026-09-18,Yes
26059,2022-09-27,2668,16562,2024-07-16,NO
26060,2022-09-27,1157,19586,2026-01-29,Yes
26061,2022-09-27,2668,15539,2024-09-28,NO
26062,2022-09-27,1147,34510,2024-04-10,NO
26063,2022-09-27,2668,5818,2024-06-16,NO
26064,2022-09-27,842,40398,2025-02-10,NO
26065,2022-09-27,2668,8596,2024-02-14,NO
26066,2022-10-26,287,45984,2024-10-21,NO
26067,2022-10-26,28,24435,2025-06-15,NO
26068,2022-10-26,614,48253,2023-03-30,NO
26069,2022-11-08,2327,18092,2024-10-15,NO
26070,2022-11-08,1300,24860,2024-06-10,NO
26071,2022-11-08,1594,10910,2023-03-07,NO
26072,2022-11-09,2490,48379,2023-04-06,NO
26073,2022-11-09,850,22663,2025-06-06,NO
26074,2022-11-05,1161,37523,2023-08-03,NO
26075,2022-11-05,1162,9886,2025-04-08,NO
26076,2022-11-04,1550,9674,2026-06-25,Yes
26077,2022-06-30,978,29748,2023-12-12,NO
26078,2022-06-30,1408,40418,2024-01-24,NO
26079,2022-06-30,1456,8533,2026-05-03,Yes
26080,2022-06-30,2649,20861,2026-06-07,Yes
26081,2022-06-07,1408,25985,2024-01-24,NO
26082,2022-06-07,1547,39639,2024-12-10,NO
26083,2022-06-07,2894,23143,2025-07-28,NO
26084,2022-06-15,978,48147,2023-07-14,NO
26085,2022-06-15,1547,40504,2025-12-27,Yes
26086,2022-06-15,1085,15468,2023-04-05,NO
26087,2022-06-16,1408,34987,2026-11-05,Yes
26088,2022-06-16,1547,16204,2024-06-19,NO
26089,2022-06-20,1139,9829,2025-04-16,NO
26090,2022-06-20,1408,38422,2023-01-07,NO
26091,2022-06-20,2649,30137,2024-06-02,NO
26092,2022-06-20,1456,27634,2023-01-18,NO
26093,2022-06-20,2649,25003,2026-11-28,Yes
26094,2022-10-26,611,20884,2023-09-08,NO
26095,2022-10-26,643,9721,2024-06-28,NO
26096,2022-10-26,614,17354,2024-12-03,NO
26097,2022-10-26,642,28434,2023-05-31,NO
26098,2022-10-26,611,23974,2025-08-02,NO
26099,2022-10-26,2132,8630,2026-05-24,Yes
26100,2022-10-26,611,38205,2023-11-23,NO
26101,2022-10-27,596,32907,2024-01-25,NO
26102,2022-10-27,955,48945,2023-07-05,NO
26103,2022-10-27,2292,19755,2024-12-23,NO
26104,2022-10-27,1590,40060,2026-03-24,Yes
26105,2022-08-25,2690,41999,2023-02-09,NO
26106,2022-10-05,2696,30594,2026-05-04,Yes
26107,2022-10-11,2696,36817,2023-03-13,NO
26108,2022-10-15,2696,6178,2024-06-10,NO
26109,2022-11-01,2696,35791,2023-06-02,NO
26110,2022-08-09,2900,36365,2025-01-22,NO
26111,2022-08-24,2900,42781,2025-11-29,Yes
26112,2022-08-27,2900,42400,2026-01-29,Yes
26113,2022-09-12,2900,49630,2024-09-14,NO
26114,2022-09-23,2900,32071,2025-11-22,Yes
26115,2022-09-16,2900,49092,2023-02-13,NO
26116,2022-03-12,2900,13419,2023-09-09,NO
26117,2022-03-24,2900,34795,2023-07-31,NO
26118,2022-10-27,2900,42360,2025-03-19,NO
26119,2022-10-10,2900,47840,2024-10-01,NO
26120,2022-10-14,2900,48442,2024-03-19,NO
26121,2022-10-14,2900,19548,2023-11-18,NO
26122,2022-10-27,1590,18819,2024-04-05,NO
26123,2022-10-27,616,26188,2025-10-29,Yes
26124,2022-10-27,1441,9179,2023-07-24,NO
26125,2022-10-27,37,48197,2025-11-22,Yes
26126,2022-10-27,624,17405,2023-12-22,NO
26127,2022-10-27,2496,28634,2024-10-12,NO
26128,2022-10-27,1648,33965,2023-09-25,NO
26129,2022-10-27,1573,10437,2026-08-30,Yes
26130,2022-10-28,622,13445,2023-10-11,NO
26131,2022-10-28,611,24887,2025-07-09,NO
